user_id,amount,merchant_type,transaction_date
79,54.15,Utilities,2024-10-30
385,222.65,Entertainment,2025-02-07
931,113.82,Transport,2024-08-23
185,76.09,Transport,2024-12-19
676,142.69,Shopping,2024-10-30
876,9.8,Restaurants,2025-03-05
356,122.01,Shopping,2025-03-16
615,137.53,Transport,2025-03-19
535,185.94,Groceries,2025-01-30
198,152.32,Shopping,2025-07-25
24,130.46,Healthcare,2024-11-05
157,55.64,Restaurants,2024-09-13
118,224.85,Groceries,2025-03-01
336,36.36,Groceries,2024-12-30
746,173.52,Transport,2025-04-08
275,69.87,Transport,2024-08-10
977,24.81,Entertainment,2025-07-29
565,163.68,Utilities,2024-08-28
764,202.63,Utilities,2025-04-30
525,236.69,Transport,2025-03-27
257,44.89,Entertainment,2025-06-10
867,222.05,Restaurants,2025-04-17
985,99.42,Shopping,2025-05-16
813,192.08,Restaurants,2024-09-12
170,198.94,Entertainment,2024-10-28
500,109.5,Utilities,2025-05-18
434,149.89,Restaurants,2025-01-07
836,81.05,Groceries,2024-10-12
622,97,Transport,2025-01-16
581,89.52,Entertainment,2025-02-22
840,17.94,Transport,2025-06-06
911,10.37,Shopping,2024-12-27
260,147.54,Restaurants,2025-02-27
619,207.02,Entertainment,2025-01-24
974,241.36,Restaurants,2024-08-23
408,9.43,Transport,2025-05-13
829,82.02,Healthcare,2025-07-14
191,90.72,Groceries,2024-12-13
221,164.92,Restaurants,2025-07-01
149,195.32,Groceries,2024-08-04
10,81.01,Groceries,2025-07-20
735,83.56,Utilities,2024-10-16
582,199.22,Transport,2025-03-06
576,18.43,Restaurants,2025-06-04
617,54.62,Transport,2024-08-25
106,141.12,Entertainment,2024-12-07
623,236.68,Healthcare,2025-03-15
881,168.49,Shopping,2025-02-21
915,162.27,Entertainment,2025-04-20
775,109.93,Healthcare,2024-11-27
328,51.14,Groceries,2025-01-10
822,124.5,Groceries,2025-01-27
282,106.47,Groceries,2025-06-11
464,44.44,Restaurants,2025-07-26
606,96.95,Shopping,2024-10-24
22,72.69,Entertainment,2024-09-12
803,214.31,Groceries,2024-08-22
934,116.52,Transport,2025-02-25
862,241.78,Groceries,2025-06-16
918,134.3,Shopping,2024-11-08
41,85.67,Groceries,2024-11-11
72,118.53,Healthcare,2024-09-15
822,104.94,Restaurants,2024-08-27
282,80.66,Restaurants,2025-05-19
410,21.78,Healthcare,2025-06-19
321,124.47,Groceries,2025-07-17
403,76.01,Utilities,2025-05-10
506,212.47,Groceries,2024-09-17
864,94.73,Shopping,2025-04-30
106,9.26,Groceries,2024-12-20
846,4.58,Groceries,2024-08-07
331,215.62,Entertainment,2025-03-30
447,58.13,Groceries,2025-03-28
196,181.58,Healthcare,2025-04-09
378,204.4,Shopping,2025-06-17
6,233.66,Healthcare,2025-02-18
54,66.4,Healthcare,2025-04-18
45,29.48,Restaurants,2025-02-20
77,67.4,Entertainment,2025-04-02
628,198.32,Utilities,2024-11-27
277,175.27,Transport,2025-05-05
598,116.25,Transport,2024-12-09
327,215.75,Healthcare,2025-01-24
599,222.17,Utilities,2025-04-22
653,112.8,Groceries,2025-04-30
535,132.84,Shopping,2025-03-03
490,165.99,Restaurants,2024-08-14
330,193.62,Utilities,2024-10-23
232,24.77,Healthcare,2025-04-04
304,178.42,Restaurants,2025-07-11
572,209.21,Transport,2024-08-21
676,162.49,Healthcare,2025-07-18
211,174.35,Groceries,2024-11-14
996,124.66,Transport,2025-03-26
14,168.28,Utilities,2024-09-22
839,97.49,Utilities,2025-05-28
108,86.43,Healthcare,2025-07-22
605,190.88,Shopping,2024-08-23
880,79.71,Restaurants,2025-01-12
726,114.6,Transport,2025-03-23
869,127.12,Transport,2025-04-25
225,229.34,Utilities,2024-12-13
999,114.2,Shopping,2024-12-04
526,52.35,Utilities,2025-03-10
193,19.02,Utilities,2024-10-30
169,172.19,Healthcare,2025-07-20
592,162.8,Transport,2024-12-11
473,219.3,Entertainment,2025-07-26
113,61.66,Utilities,2025-08-02
192,68.16,Utilities,2025-03-01
678,133.66,Restaurants,2024-11-15
272,31.34,Shopping,2025-04-17
87,89.9,Transport,2024-12-11
155,100.44,Utilities,2025-02-16
521,84.77,Utilities,2025-01-22
280,93.71,Groceries,2024-09-23
665,96.87,Utilities,2025-04-10
199,74.91,Utilities,2025-06-17
181,149.32,Shopping,2025-02-01
623,124.42,Utilities,2025-05-23
112,170.93,Entertainment,2024-12-17
255,239.82,Transport,2024-10-24
118,15.18,Groceries,2024-12-18
590,68.01,Groceries,2025-03-20
545,27.06,Transport,2024-10-10
904,155.81,Entertainment,2024-12-17
415,99.19,Groceries,2025-06-15
226,184.01,Entertainment,2024-12-19
275,124.8,Transport,2024-11-26
805,52.49,Entertainment,2025-01-14
295,177.05,Restaurants,2025-01-23
752,2.77,Transport,2025-06-07
516,227.13,Shopping,2025-03-18
489,185.29,Healthcare,2025-02-03
929,172.61,Transport,2024-09-23
323,171,Transport,2025-05-14
192,84.37,Utilities,2024-09-23
146,240.64,Entertainment,2025-03-03
486,108.12,Groceries,2024-11-04
182,243.64,Groceries,2024-08-17
175,170.44,Healthcare,2025-04-01
10,149.31,Utilities,2025-06-19
598,2.25,Healthcare,2024-08-24
254,119.2,Groceries,2025-02-20
839,6.31,Entertainment,2025-03-03
298,209.17,Shopping,2025-02-04
516,43.49,Transport,2025-02-05
794,25.29,Restaurants,2024-11-26
824,184.57,Utilities,2024-12-30
503,184.23,Shopping,2025-05-25
264,166.53,Restaurants,2024-11-10
374,115.77,Healthcare,2025-07-14
362,76.68,Restaurants,2025-05-21
913,130.42,Entertainment,2025-03-24
878,216.55,Healthcare,2024-09-27
611,122.12,Restaurants,2024-10-11
703,130.79,Entertainment,2024-10-19
22,38.68,Utilities,2025-04-20
877,56.62,Transport,2024-11-06
366,125.46,Transport,2025-01-24
592,185.77,Utilities,2024-10-24
369,53.16,Groceries,2024-08-14
199,230.32,Utilities,2025-03-30
655,28.77,Restaurants,2025-06-17
899,157.47,Shopping,2024-11-29
921,228.27,Shopping,2024-08-30
180,67.8,Entertainment,2024-10-25
358,222.22,Utilities,2025-06-04
604,105.49,Restaurants,2024-09-29
317,49.26,Shopping,2025-03-04
533,176.06,Healthcare,2025-01-09
628,32.49,Healthcare,2025-07-23
466,142.53,Healthcare,2025-08-03
812,88.06,Groceries,2025-05-27
993,4.07,Entertainment,2024-08-04
151,117.65,Transport,2025-04-30
536,241.73,Shopping,2024-12-24
572,166.75,Restaurants,2024-10-18
499,73.49,Healthcare,2025-07-23
302,5.87,Groceries,2025-05-08
223,72.19,Shopping,2025-05-29
127,15.19,Restaurants,2025-01-01
6,108.72,Entertainment,2025-06-09
855,2.16,Restaurants,2025-03-24
142,88.85,Restaurants,2025-04-25
805,215.03,Entertainment,2024-12-24
982,192.68,Transport,2025-08-02
977,23.33,Restaurants,2025-05-18
147,248.99,Transport,2024-08-06
443,147.14,Groceries,2024-12-10
298,56.28,Utilities,2024-09-12
956,89.95,Healthcare,2025-01-09
695,159.99,Utilities,2024-12-31
409,241.79,Groceries,2025-01-03
915,66.79,Restaurants,2025-03-12
612,79.06,Shopping,2025-02-13
447,170.37,Restaurants,2025-02-20
824,145.39,Entertainment,2024-12-16
787,51.48,Transport,2025-02-16
427,139.46,Restaurants,2024-12-07
313,23.23,Shopping,2024-12-11
950,157.82,Shopping,2025-05-11
188,95.24,Healthcare,2024-09-06
448,25.82,Shopping,2024-09-01
453,174.15,Shopping,2024-11-14
958,171.92,Restaurants,2025-06-04
480,89.84,Utilities,2025-06-19
431,240.44,Utilities,2024-10-08
29,228.31,Groceries,2025-05-23
981,192.16,Groceries,2024-10-03
774,36.87,Restaurants,2025-04-21
806,62.18,Shopping,2025-01-20
383,33.56,Shopping,2025-03-19
922,142.26,Restaurants,2024-11-17
55,189.32,Utilities,2025-07-28
129,101.93,Groceries,2025-02-11
474,202.26,Healthcare,2025-03-10
531,116.13,Groceries,2024-08-26
87,15.56,Healthcare,2025-05-25
666,28.55,Shopping,2025-07-31
100,205.84,Shopping,2024-09-24
494,173.27,Healthcare,2024-10-11
63,32.12,Shopping,2025-01-08
691,128.68,Entertainment,2025-07-26
55,175.99,Shopping,2025-06-09
148,141.39,Utilities,2025-04-19
140,57.44,Entertainment,2025-04-10
656,213.36,Restaurants,2025-04-06
644,79.1,Groceries,2025-06-08
825,122.27,Entertainment,2025-03-13
206,30.45,Groceries,2024-08-05
157,151.74,Groceries,2024-11-06
533,26.02,Transport,2024-11-20
107,119.49,Healthcare,2025-07-21
518,112.07,Groceries,2024-12-31
949,32.21,Utilities,2024-10-09
496,245.71,Healthcare,2025-07-29
241,210.75,Shopping,2024-12-10
267,205.78,Entertainment,2025-03-11
450,215.11,Shopping,2024-10-13
127,109.22,Entertainment,2024-12-25
23,47.83,Healthcare,2025-07-14
763,165.05,Transport,2025-01-11
524,185.93,Shopping,2024-12-12
206,120.09,Restaurants,2025-06-12
297,167.55,Shopping,2025-01-05
505,93.1,Restaurants,2025-06-11
401,97.68,Healthcare,2025-02-07
110,117.06,Healthcare,2024-10-26
436,38.75,Restaurants,2025-03-23
469,31.79,Utilities,2025-05-01
12,145.97,Groceries,2025-06-01
661,163.3,Entertainment,2024-11-06
635,112.23,Restaurants,2025-02-26
986,36.55,Entertainment,2025-01-07
470,70.67,Transport,2024-08-23
367,126.16,Healthcare,2024-09-07
516,54.27,Entertainment,2024-09-08
538,98.87,Groceries,2024-09-04
179,164.67,Restaurants,2024-12-20
672,180.36,Restaurants,2025-03-16
471,179.37,Healthcare,2024-12-01
144,71.03,Healthcare,2025-06-22
675,77.13,Utilities,2025-02-28
70,229.21,Entertainment,2024-10-15
496,95.38,Utilities,2025-06-16
621,165.43,Shopping,2025-02-06
726,232,Healthcare,2025-05-28
675,132.31,Transport,2025-02-25
715,82.37,Shopping,2024-08-14
357,146.95,Healthcare,2025-03-18
414,18.76,Groceries,2025-02-16
873,183.75,Transport,2025-03-07
99,166.98,Utilities,2024-12-04
957,170.47,Restaurants,2024-08-17
779,59.42,Healthcare,2024-10-20
828,229.48,Healthcare,2025-07-31
243,28.15,Transport,2024-10-29
746,223.33,Healthcare,2024-10-16
997,106.17,Groceries,2024-12-01
64,153.75,Groceries,2024-09-13
39,212.01,Groceries,2025-03-11
453,191.31,Shopping,2024-11-28
647,210.49,Transport,2024-11-05
329,28.7,Utilities,2025-07-04
387,35.04,Entertainment,2024-12-18
588,140,Transport,2024-10-18
259,123.79,Entertainment,2024-11-17
293,57.92,Entertainment,2024-11-15
166,109.65,Shopping,2024-09-26
829,197.92,Groceries,2025-06-14
597,8.01,Entertainment,2024-12-31
99,52.48,Healthcare,2025-02-16
144,223.54,Restaurants,2024-10-14
793,103.19,Shopping,2025-03-03
886,19.85,Transport,2024-11-30
699,183.03,Entertainment,2024-09-09
658,132.98,Transport,2025-01-05
853,53.45,Healthcare,2025-03-24
486,126.21,Restaurants,2024-11-13
634,225.14,Healthcare,2024-12-19
142,200.8,Utilities,2025-07-25
438,157.12,Healthcare,2025-01-04
73,143.15,Transport,2025-04-24
802,130.28,Groceries,2025-05-12
121,125.68,Groceries,2024-10-24
616,136.05,Groceries,2025-03-30
230,205.69,Restaurants,2024-10-05
945,207.38,Utilities,2024-08-06
721,90.76,Healthcare,2025-05-21
893,41.15,Restaurants,2024-10-22
77,134.54,Transport,2025-05-19
874,130.4,Shopping,2025-01-06
513,79.44,Shopping,2025-01-03
59,137.39,Groceries,2025-02-06
597,118.8,Restaurants,2024-10-12
669,9.43,Restaurants,2025-05-08
432,66.7,Restaurants,2025-07-17
910,191.65,Transport,2025-07-04
210,137.68,Entertainment,2024-11-13
338,231.2,Entertainment,2024-10-13
935,219.81,Transport,2025-03-20
506,20.08,Shopping,2025-04-23
927,153.28,Healthcare,2024-08-23
784,202.26,Restaurants,2025-03-11
73,237.58,Shopping,2025-05-28
758,153.88,Groceries,2024-09-20
909,138.75,Transport,2025-05-27
278,181.39,Groceries,2025-01-01
37,125.16,Transport,2025-02-20
666,88.86,Utilities,2025-07-26
311,195.82,Transport,2025-02-26
22,232.95,Groceries,2024-10-23
793,195.89,Transport,2025-02-01
548,152.82,Utilities,2025-06-29
699,171.53,Groceries,2025-03-14
566,121.58,Utilities,2025-01-21
785,95.55,Transport,2024-12-17
441,175.93,Shopping,2025-08-02
142,30.66,Groceries,2025-02-05
919,154.68,Restaurants,2025-07-27
361,50.02,Utilities,2025-05-05
941,16.36,Transport,2025-08-02
95,147.98,Transport,2024-08-04
423,187.37,Healthcare,2024-09-22
813,134.98,Groceries,2025-03-15
822,5.69,Entertainment,2024-11-17
256,203.53,Groceries,2025-05-09
59,33.43,Transport,2025-01-29
290,12.84,Restaurants,2025-07-24
617,164.49,Transport,2025-07-01
300,34.17,Utilities,2025-03-23
491,165.08,Entertainment,2025-01-08
79,20.94,Shopping,2024-11-03
211,124.74,Entertainment,2025-03-27
833,90.53,Healthcare,2024-12-27
226,112,Restaurants,2024-12-29
965,93,Shopping,2025-01-25
300,217.5,Transport,2024-11-21
540,223.46,Restaurants,2025-07-21
715,136.27,Groceries,2025-06-28
56,87.97,Utilities,2025-04-21
723,237.74,Utilities,2025-06-02
287,21.45,Transport,2024-10-25
862,244.03,Transport,2025-01-11
313,185.99,Transport,2025-07-06
126,94.35,Healthcare,2024-12-25
807,37.21,Transport,2025-04-24
716,111.19,Healthcare,2024-12-18
465,238.36,Groceries,2024-09-23
511,209.41,Restaurants,2025-03-12
285,147.88,Restaurants,2025-02-26
848,241.34,Groceries,2024-12-02
286,213.93,Utilities,2025-05-08
508,6.67,Utilities,2025-02-25
394,112.12,Transport,2024-08-21
211,96.07,Entertainment,2025-03-22
442,134.06,Entertainment,2024-12-08
313,9.76,Healthcare,2024-08-28
357,234.43,Shopping,2024-10-31
773,223.51,Healthcare,2025-02-12
930,67.11,Healthcare,2025-02-20
606,55.7,Groceries,2025-06-17
350,181.99,Shopping,2025-05-31
445,216.7,Healthcare,2025-03-29
747,232.28,Healthcare,2024-09-06
59,202.23,Shopping,2025-07-13
398,238.21,Entertainment,2025-07-29
295,214.91,Shopping,2024-10-18
475,107.11,Entertainment,2025-06-13
582,192.72,Restaurants,2024-09-01
167,240.16,Utilities,2025-06-08
764,248.17,Transport,2024-10-16
136,227.11,Restaurants,2025-01-21
819,171.28,Restaurants,2024-08-04
88,249.7,Healthcare,2025-03-05
556,75.36,Shopping,2025-03-30
405,11.57,Restaurants,2024-10-27
371,68.65,Restaurants,2024-11-25
802,163.95,Healthcare,2024-08-20
623,5.06,Restaurants,2025-03-24
583,165.87,Healthcare,2025-02-11
271,212.2,Utilities,2025-05-02
474,6.28,Groceries,2025-07-09
478,11.18,Restaurants,2024-11-10
492,160.16,Shopping,2024-12-03
224,103.34,Shopping,2025-05-18
962,21.73,Shopping,2025-01-13
565,79.88,Groceries,2024-10-16
452,46.59,Healthcare,2025-04-06
806,70.48,Healthcare,2025-05-03
507,33.55,Entertainment,2025-03-20
179,38.43,Shopping,2025-03-03
672,14.3,Groceries,2024-10-26
671,11.55,Entertainment,2025-03-02
519,215.42,Shopping,2025-05-14
325,12.4,Entertainment,2024-12-16
234,17.08,Entertainment,2025-08-01
266,243.87,Groceries,2025-04-06
695,211.54,Healthcare,2024-10-26
362,136.03,Groceries,2025-05-16
615,60.2,Groceries,2025-02-06
80,127.72,Groceries,2025-06-17
524,21.21,Transport,2024-09-04
334,143.45,Healthcare,2024-12-10
843,170.89,Groceries,2024-10-11
658,107.77,Restaurants,2024-12-17
147,8.12,Shopping,2025-01-23
808,91.35,Utilities,2024-09-26
919,163.69,Utilities,2025-05-04
966,243.43,Shopping,2025-07-25
32,41.76,Groceries,2025-07-12
298,232.72,Shopping,2024-10-24
27,28.35,Transport,2024-10-14
828,79.65,Entertainment,2025-07-10
800,186.03,Healthcare,2025-01-30
596,178.78,Transport,2025-05-25
388,208.02,Groceries,2025-05-25
673,182.11,Utilities,2025-06-02
781,249.46,Groceries,2025-01-25
979,21.17,Transport,2024-10-12
579,126.87,Shopping,2024-08-31
646,137.96,Utilities,2024-09-10
552,183.8,Healthcare,2025-03-31
900,132.88,Groceries,2025-02-09
622,119.14,Shopping,2025-07-12
533,111.37,Restaurants,2025-07-01
200,209.33,Restaurants,2025-05-25
933,62.52,Transport,2025-02-22
819,192.38,Restaurants,2024-08-15
237,115.04,Entertainment,2025-05-09
996,30.62,Transport,2024-10-05
456,183.73,Utilities,2024-08-24
371,21.76,Shopping,2025-03-16
518,20.96,Restaurants,2024-11-08
670,122.07,Transport,2025-02-08
460,197,Transport,2024-11-19
584,207.3,Transport,2024-08-26
948,135.33,Healthcare,2025-06-09
932,103.09,Shopping,2024-08-22
682,36.26,Restaurants,2024-10-08
815,73.15,Restaurants,2024-11-05
121,22.21,Utilities,2025-02-09
518,245.85,Shopping,2025-05-08
507,158.89,Healthcare,2025-02-10
203,225.17,Utilities,2025-02-01
16,43.36,Utilities,2024-12-28
270,191.85,Entertainment,2025-05-14
953,118.53,Groceries,2024-08-26
130,217.63,Healthcare,2025-01-03
442,7.94,Transport,2025-04-05
75,34.83,Healthcare,2025-05-06
543,229.82,Utilities,2025-07-17
363,33.61,Entertainment,2025-03-22
571,61.88,Restaurants,2025-04-27
122,85.53,Healthcare,2024-12-10
920,85.49,Shopping,2025-02-20
632,28.73,Entertainment,2024-12-26
47,20.29,Restaurants,2025-02-26
973,113.33,Utilities,2024-09-02
646,113.54,Healthcare,2024-12-23
447,73.74,Utilities,2025-02-12
717,35.38,Transport,2024-10-24
742,191.96,Healthcare,2025-06-13
960,128.32,Transport,2024-11-09
918,3.93,Shopping,2025-03-21
379,169.13,Utilities,2025-05-25
389,81.47,Transport,2024-11-07
521,181.19,Restaurants,2025-07-27
968,193.71,Transport,2025-04-19
305,124.34,Groceries,2024-12-19
578,130.38,Shopping,2025-01-05
594,128.04,Utilities,2024-09-04
293,82.05,Restaurants,2024-09-07
776,46.25,Transport,2025-07-03
43,203.87,Entertainment,2024-09-04
904,247.32,Transport,2025-05-23
441,130.75,Shopping,2024-11-29
901,154.64,Groceries,2025-07-18
356,72.63,Groceries,2025-04-28
295,69.91,Utilities,2025-03-27
230,221.57,Restaurants,2024-09-05
962,229.59,Shopping,2024-12-02
772,28.32,Transport,2025-02-24
683,71.1,Groceries,2025-01-30
212,138.94,Shopping,2025-02-07
773,43.88,Shopping,2024-12-04
925,11.86,Shopping,2024-12-23
551,200.15,Groceries,2025-07-12
501,208.46,Groceries,2025-01-20
379,52.38,Shopping,2025-01-29
437,183.56,Shopping,2025-07-28
130,208.1,Restaurants,2025-06-21
941,29.18,Entertainment,2024-08-11
942,211.5,Utilities,2025-05-13
911,109.2,Restaurants,2025-04-20
89,216.4,Restaurants,2025-05-05
750,167.84,Restaurants,2025-02-24
823,21.61,Healthcare,2025-05-10
228,182.39,Restaurants,2024-09-04
161,127.75,Restaurants,2025-03-28
465,158.39,Shopping,2025-03-27
689,194.71,Entertainment,2025-01-29
705,80.07,Groceries,2025-04-15
444,26.91,Entertainment,2025-07-04
814,131.28,Transport,2024-10-28
862,140.43,Healthcare,2025-01-03
899,157.27,Entertainment,2025-04-27
643,3.98,Transport,2024-09-19
601,95.3,Transport,2025-05-08
690,50.53,Utilities,2025-04-12
156,122.16,Transport,2024-11-14
752,125.19,Transport,2024-10-27
204,159.42,Groceries,2025-08-03
974,130.04,Entertainment,2025-05-31
768,55.12,Utilities,2025-05-02
69,123.69,Shopping,2025-02-10
214,178.08,Groceries,2025-07-04
429,172.62,Shopping,2025-05-17
390,158.49,Transport,2025-04-19
654,88.48,Shopping,2024-10-15
673,238.68,Restaurants,2025-02-14
861,59.51,Restaurants,2025-07-28
685,122.29,Healthcare,2025-04-13
646,99.27,Restaurants,2025-05-23
557,121.28,Groceries,2025-01-30
225,29.87,Healthcare,2025-03-23
783,73.24,Utilities,2025-05-20
334,63.35,Utilities,2025-03-23
119,45.7,Restaurants,2025-06-09
677,30.16,Entertainment,2025-04-01
408,176.8,Healthcare,2025-03-17
904,121.97,Healthcare,2024-09-17
885,123.32,Utilities,2025-02-19
704,60.25,Restaurants,2024-10-18
275,127.86,Healthcare,2024-11-20
802,103.43,Shopping,2025-01-19
791,82.15,Entertainment,2024-08-17
326,103.98,Healthcare,2024-10-31
453,107.45,Restaurants,2024-12-01
935,15.55,Utilities,2025-05-20
746,56.3,Entertainment,2025-02-06
839,13.32,Utilities,2025-04-30
420,56.88,Transport,2025-02-22
549,53.14,Entertainment,2024-11-12
113,237.07,Shopping,2024-11-24
626,83.76,Shopping,2025-01-05
553,6.94,Entertainment,2025-06-05
22,201,Groceries,2024-10-06
800,176.77,Restaurants,2025-03-25
786,191.97,Groceries,2025-03-05
671,14.21,Transport,2025-06-28
371,134.8,Transport,2024-10-17
859,134.85,Healthcare,2025-05-22
736,58.87,Healthcare,2025-04-22
166,227.84,Restaurants,2024-08-21
424,55.47,Entertainment,2024-12-19
255,235.12,Groceries,2025-06-04
866,6.97,Shopping,2025-04-23
105,126.37,Healthcare,2024-12-03
497,12.49,Restaurants,2025-04-19
309,8.01,Entertainment,2025-01-24
791,172.64,Groceries,2025-02-04
279,187.98,Healthcare,2024-11-24
803,95.71,Utilities,2025-05-24
135,204.94,Restaurants,2025-03-17
883,23.06,Groceries,2024-12-23
517,181.08,Healthcare,2025-02-10
751,105.01,Groceries,2025-07-19
761,207.9,Shopping,2025-06-28
942,39.66,Entertainment,2024-12-26
603,198.57,Transport,2025-04-10
852,152.21,Restaurants,2025-01-17
804,82.28,Shopping,2025-07-06
762,7.81,Restaurants,2024-08-19
470,52.26,Restaurants,2025-06-01
993,164.7,Utilities,2025-05-12
386,74.23,Groceries,2025-04-27
228,241.79,Shopping,2024-12-06
286,121.87,Entertainment,2025-04-09
547,127.64,Utilities,2024-12-16
18,248.3,Entertainment,2025-04-01
404,237.96,Healthcare,2024-08-09
560,179.22,Utilities,2025-06-20
230,145.31,Groceries,2025-06-21
407,193.26,Utilities,2024-12-30
379,120.25,Groceries,2025-06-05
659,79.03,Transport,2024-09-13
830,158.22,Groceries,2025-07-15
98,141.1,Transport,2025-03-07
886,235.64,Shopping,2024-12-31
256,22.8,Utilities,2025-02-17
632,209.84,Shopping,2025-01-14
741,210.23,Healthcare,2025-02-03
239,16.62,Utilities,2025-04-12
259,104.14,Entertainment,2025-02-05
346,208.91,Groceries,2024-10-16
330,172.87,Shopping,2025-06-06
417,218.11,Restaurants,2025-01-04
707,53.89,Shopping,2025-03-28
814,123.2,Utilities,2025-07-12
321,239.95,Transport,2025-07-27
330,116.42,Utilities,2024-12-26
527,139.59,Entertainment,2025-04-21
751,22.2,Groceries,2024-11-05
436,175.42,Utilities,2024-10-13
131,189.71,Transport,2025-04-14
533,187.54,Transport,2025-06-12
203,110.53,Groceries,2025-03-11
40,221.6,Utilities,2025-07-29
175,157.29,Shopping,2025-06-04
499,36.69,Healthcare,2024-10-11
561,105.7,Groceries,2025-07-20
304,31.16,Restaurants,2025-07-12
738,230.65,Entertainment,2024-11-22
278,131.58,Shopping,2024-12-29
911,94.16,Entertainment,2025-07-30
170,37.1,Shopping,2025-05-13
702,52.71,Shopping,2024-10-16
975,179.19,Shopping,2025-07-26
620,64.31,Utilities,2025-04-20
216,234.18,Entertainment,2025-02-14
738,249.05,Transport,2025-01-06
169,132.05,Healthcare,2025-05-04
486,4.44,Utilities,2024-10-26
184,39.29,Groceries,2025-01-28
6,79.34,Transport,2024-11-27
205,174.12,Shopping,2025-02-08
470,84.1,Groceries,2025-04-13
640,118.24,Transport,2024-10-20
69,88.91,Shopping,2025-07-26
905,58.06,Entertainment,2025-04-20
15,232.11,Restaurants,2025-05-02
292,205.55,Healthcare,2025-02-09
437,146.95,Restaurants,2025-03-26
377,156.88,Utilities,2024-08-29
957,65.18,Shopping,2024-09-10
657,165.52,Groceries,2025-02-11
607,39.8,Entertainment,2024-10-28
222,71.44,Restaurants,2024-11-02
578,27.38,Healthcare,2025-05-17
535,147.65,Healthcare,2025-07-30
393,83.88,Healthcare,2024-08-08
874,148.86,Restaurants,2025-03-03
990,202.21,Healthcare,2024-11-06
631,167.79,Utilities,2024-09-06
215,43.69,Healthcare,2025-03-29
238,247.29,Groceries,2025-03-03
952,201.23,Transport,2024-08-26
147,42.87,Healthcare,2025-03-03
1,82.19,Groceries,2024-10-25
141,128.9,Utilities,2024-08-05
436,166.88,Restaurants,2025-05-12
310,126.09,Groceries,2025-06-13
247,140.92,Utilities,2025-06-13
793,97.61,Utilities,2025-06-11
364,79.32,Shopping,2025-03-02
325,133.61,Shopping,2024-12-13
863,55.05,Transport,2024-09-04
969,159.17,Restaurants,2025-07-14
729,37.44,Utilities,2025-06-23
574,111.53,Entertainment,2024-09-30
808,64.13,Groceries,2025-04-02
572,225.14,Entertainment,2024-10-29
357,46.15,Healthcare,2025-01-28
375,214.13,Healthcare,2025-07-12
687,87.81,Utilities,2024-10-31
219,155.01,Transport,2025-07-20
392,94.8,Entertainment,2025-01-05
11,50.57,Restaurants,2024-12-22
539,50.33,Shopping,2024-08-18
318,83.46,Restaurants,2025-03-24
938,64.93,Groceries,2025-06-03
622,69.71,Entertainment,2025-06-24
282,161.14,Utilities,2025-07-06
45,248.94,Entertainment,2024-11-22
260,70,Groceries,2025-01-11
995,143.9,Groceries,2024-09-10
884,180.07,Utilities,2024-12-01
623,158.8,Utilities,2024-09-10
178,119.42,Healthcare,2025-03-04
664,188.15,Healthcare,2025-07-01
107,11.47,Groceries,2024-08-26
628,223.78,Transport,2025-01-05
723,184.58,Healthcare,2025-03-04
872,34.65,Utilities,2024-12-15
855,211.76,Groceries,2024-11-29
455,160.09,Groceries,2024-11-26
322,26.17,Shopping,2025-01-20
285,245.88,Transport,2025-06-13
671,154.27,Groceries,2024-08-25
341,209.64,Healthcare,2025-05-30
922,80.49,Entertainment,2025-08-01
174,226.62,Shopping,2024-09-10
740,236.19,Shopping,2024-12-04
15,235.26,Utilities,2025-05-03
427,209.75,Entertainment,2025-06-06
63,18.11,Healthcare,2025-07-21
780,126.38,Entertainment,2024-12-08
274,22.82,Utilities,2024-09-24
46,70.33,Transport,2025-04-28
706,127.36,Transport,2024-10-20
651,187.21,Healthcare,2025-05-18
964,2.8,Restaurants,2025-03-14
575,88.97,Restaurants,2025-04-06
478,142.91,Entertainment,2025-05-25
89,142.41,Utilities,2025-02-08
91,30.83,Groceries,2025-03-19
187,182.93,Transport,2025-06-26
326,148.6,Groceries,2025-03-04
786,44,Groceries,2025-04-23
223,160.21,Utilities,2025-07-06
84,219.55,Transport,2025-05-20
316,209.65,Entertainment,2024-10-19
966,225.57,Transport,2025-01-01
766,189.45,Transport,2024-09-15
318,15.23,Entertainment,2024-12-04
294,46.15,Transport,2025-07-12
579,80.25,Transport,2025-05-16
856,48.68,Transport,2024-08-18
182,244.86,Restaurants,2024-12-03
715,111.02,Groceries,2025-03-25
502,90.08,Restaurants,2025-06-09
358,193.55,Shopping,2025-04-27
461,207.72,Entertainment,2025-07-15
852,44.28,Healthcare,2024-08-07
600,97.65,Shopping,2025-02-27
583,54.24,Entertainment,2025-01-23
445,88.04,Healthcare,2025-03-06
699,199.48,Transport,2024-10-16
351,175.51,Shopping,2024-10-30
565,207.8,Healthcare,2025-04-27
276,24.51,Healthcare,2024-08-06
216,66.04,Utilities,2025-02-02
268,9.8,Groceries,2025-05-16
530,165.27,Transport,2024-12-04
487,36.67,Shopping,2024-09-29
331,94.33,Utilities,2024-09-03
675,147.92,Groceries,2025-06-03
331,175.92,Entertainment,2025-06-23
368,217.59,Groceries,2024-08-30
163,106.51,Restaurants,2024-12-14
345,162.67,Groceries,2025-03-16
192,228.46,Restaurants,2025-08-04
167,117.78,Transport,2025-03-16
771,7.39,Healthcare,2025-01-02
